-0.18373694094556917,-0.17048138615061037,-0.14739107023067116,-0.13322982251054266,-0.11054601438702631,-0.08904447599224632,-0.07530594505779281,-0.0653860837594206,-0.0385552299386852,-0.021451348386455155,-0.18094648490759918,0.029639877918655563,0.03030897006271635,-0.18962875383966932,NaN,NaN,-0.21593166829126148,-0.21860268572484132,-0.22644263987549787,-0.24342334907805183,-0.25184530237855635,-0.24888462269414688,-0.23519715440982858,-0.19391749805167818,-0.17009593472301224,-0.16086523707675007,-0.08286519661181119,-0.026360369509324542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003920365964605301,NaN,NaN,-0.03693808622892727,-0.060467370289303116,-0.09983661815698491,-0.13171032537012498,-0.17614683745066248,-0.2221504346292794,-0.3151092014651445,-0.2723634498673911,-0.21258273516619933,-0.17256021841040675,-0.1395937160520623,-0.11626374946495821,-0.09151953498594295,-0.07591755636321967,-0.04940439759691257,-0.041842085156962236,-0.017276430104842602,-0.008835395071181886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.17549929714348406,-0.16465305901923558,-0.1520902753999414,-0.14684500845252968,-0.11491405129830387,-0.09054279395431646,-0.07327167334969006,-0.0581565815657433,-0.0431178686082843,-0.020842273292422914,-0.19453686583578766,-0.17323389734169303,-0.16845053533364063,-0.17189798514379817,-0.17754735716288864,-0.18127096872088092,-0.1968909393768183,-0.1942670572962119,-0.20851290955864407,-0.22915837513648818,-0.23336773341428974,-0.2388639545434131,-0.22864109057653004,-0.2052490603817013,-0.1731537452623119,-0.12721089467341135,-0.0777839453546718,-0.016189296570954675,NaN,NaN,0.01288021040065963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.016874426463671544,-0.03138466039968762,-0.06722574209072885,-0.10055389259220412,-0.14138911417210892,-0.1839107480083102,-0.2367296117852735,-0.3089834834039096,-0.2735839443268796,-0.22111474077337906,-0.18020657174182048,-0.15178535943935678,-0.12550617068677702,-0.10932032311441983,-0.08457940264578827,-0.06270983594552468,-0.043621076543172495,-0.03322459090074005,-0.010253551325470464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.18489178988960972,-0.1621459254317834,-0.1431168483176388,-0.12356842042236686,-0.10407443174321145,-0.08862182426211283,-0.06951011036482296,-0.06716516420398616,-0.05653141404334464,-0.02746988087076353,-0.1482549926945017,-0.1457657295717043,-0.1634179933263359,NaN,-0.17589551310744755,-0.1863315238610655,-0.16999019434899668,NaN,-0.1920974293639476,-0.20149086453518691,-0.21021033600563974,-0.22720923680611058,-0.24163989204674888,-0.2043206907037999,-0.16900372385550433,-0.12673124289782986,-0.08626898492936373,-0.005382946360294256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01103254256127881,-0.0421477049364427,-0.07920311207491651,-0.11067679059726256,-0.1472064266687283,-0.18177233703908352,-0.23278479049937917,-0.31097019474520204,-0.28386698269780547,-0.2238109660005263,-0.1895496752069993,-0.15838307631778167,-0.13733984654804252,-0.11721260342095502,-0.08547822584970032,-0.07407545524588673,-0.06378360904836834,-0.043923007078885024,-0.029539693144427018,-0.008493463279532558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016861584830918326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0008371207412628801,NaN,NaN,NaN,NaN
-0.17889666329808573,-0.1611592845583928,-0.1473240432763506,-0.13380092887546866,-0.1102733206419819,-0.09917941460849862,-0.07090868718187768,-0.052459472235761154,-0.05271844855611649,-0.008900483790690566,NaN,-0.13392073794570802,-0.13444776019847557,NaN,-0.13883009083713563,-0.14612608904089824,-0.15437492228738686,-0.15566237345931097,-0.16880723909453899,-0.18138942562957522,-0.20137963376356796,-0.2148268962156407,-0.23113121894293628,-0.20364255022824268,-0.17714479175726663,-0.12799125184456198,-0.07951536386511075,NaN,NaN,NaN,0.013598298128035004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.020355922250536576,-0.050381141281745895,-0.07226171389274338,-0.10568119775345204,-0.14263072777375385,-0.1872345917445093,-0.2385168178458767,-0.3080583124071732,-0.2873569251256472,-0.23730836240544226,-0.19103521796137635,-0.16277013804631532,-0.1351803538475163,-0.12563186540788288,-0.10846025061452579,-0.08665735733368775,-0.06965062364937481,-0.0586950385446498,-0.038332185449625834,-0.0280096697152013,-0.0032152196660739053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013762130401450943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0046137187498094525,NaN,NaN
-0.18225187520100722,-0.16048424606511805,-0.14561388514217277,-0.13267345423054266,-0.11165885658460926,-0.0888126782524364,-0.06603056662311031,-0.049118782508214005,-0.0300924185843947,-0.017098892528168475,0.03648052375201681,0.14570164441689293,-0.11893062134787324,-0.1160250871779569,-0.11808840323848355,-0.13065055774204204,-0.13998643169568645,-0.13813906565473805,-0.15122907055322135,-0.16099901335219413,-0.1777819155172307,-0.19982421634573336,-0.21099737983429442,-0.21837476653935378,-0.18057994470740454,-0.1316247483806799,-0.062356787175032194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02413516692576745,-0.055322690243970865,-0.08436898934801162,-0.1177146172296517,-0.1542983632044102,-0.18739766597289503,-0.24302250491579055,-0.3058114187216894,-0.30042909541676055,-0.2423593025611972,-0.20431675142419364,-0.16968830328053955,-0.1519394977815946,-0.12452044513195441,-0.10722668481590535,-0.09881917127438632,-0.07495800972257893,-0.05489712609217302,-0.03997760144763709,-0.0388428299962954,-0.015267415950173087,-0.011168295646456536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19564970263163933,NaN,NaN,NaN,NaN,0.16556701160474108,NaN,NaN,NaN
-0.17552659259215606,-0.15817275022365224,-0.1428682045500455,-0.1256238731293254,-0.10904651506033662,-0.11458253058678476,-0.06912037380848772,-0.04840390021110992,-0.038180267989066,-0.00689398958579648,0.0735433726129685,NaN,NaN,-0.09441162927800983,-0.10348053396272183,-0.10388292938402836,-0.10961235780595345,-0.13310050491408895,-0.129385466582206,-0.13593362474890236,-0.14933497192196907,-0.17286277036938813,-0.1881752870158943,-0.2052805569335404,-0.18686264438076705,-0.13018825737208617,-0.04249535216882196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00955773929172108,NaN,NaN,-0.0025936221450342644,-0.03273656152478406,-0.0659737694891055,-0.09486678765679843,-0.1180823265173522,-0.1575250369276817,-0.19340549763145026,-0.23716848780970617,-0.3083919040552176,-0.3104932897667296,-0.24665633617790797,-0.20852621082488754,-0.18509006738027103,-0.15615396544473592,-0.14220443583352702,-0.11538206527101369,-0.09668283152623257,-0.07706709556196742,-0.06488673341994725,-0.05990575558050668,-0.03403040729749195,-0.025438926194906553,-0.011211081459552621,-0.006187087018069735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.46327219501773337,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.1774974505643516,-0.16987826685558077,-0.15006554531198482,-0.12404263615618923,-0.105320944617928,-0.09115726859231663,-0.0866907246844416,-0.0525279800581176,-0.02616992586901133,-0.004701030815374564,0.16548812813414873,NaN,-0.07341834507041449,-0.07246797212452445,-0.08979305246399365,-0.09320759110167977,-0.09966538028619677,-0.10617646158844461,-0.10550817082072671,-0.11478844837050584,-0.14088192054678053,-0.14956845651309122,-0.17309024347866192,-0.19107577195240452,-0.19517969945628777,-0.12602603824988065,-0.02460388329196192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.007153430575322983,-0.039250575750597,-0.07147852616013115,-0.0961981893521342,-0.12350269357775635,-0.1569761064756599,-0.19504977636983722,-0.2504973834511563,-0.327401050545395,-0.3133760573484539,-0.2514013831778243,-0.21585093073874956,-0.20645456586919442,-0.16112300630038004,-0.147497944620163,-0.12472969318938891,-0.10457276443460664,-0.0903734158527028,-0.0716074916182371,-0.05931791661424901,-0.05236639363656817,-0.03951473521228412,-0.030583307693376388,-0.01722600609661059,-0.00701492192037169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.017363832769776353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.028145985783954587,NaN,NaN
-0.18383100741331787,-0.15971207596675824,-0.1422868886073638,-0.1296907876143727,-0.10350972725678499,-0.09257518055889306,-0.06542556517212249,-0.048444950378118766,-0.031310579864042724,-0.00720331037562422,0.04455781260421638,-0.04752411066053153,-0.049806193155066916,-0.05655617753577658,-0.0629679538810229,-0.06926189347628481,-0.06967758761730031,-0.07303465638633704,-0.09023458448610933,-0.09416729810378476,-0.11114845362144124,-0.1170364211073434,-0.1346164422244178,-0.15531224186147174,-0.20086604025529942,-0.13184600609271566,0.0044618960679968424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.021766714801861965,-0.04117966314619466,-0.07317839270392004,-0.10305532086440745,-0.13221762458568295,-0.1677828164577097,-0.1995746672779589,-0.2464495759095656,-0.3080237447172243,-0.3196227804933066,-0.2610891912904713,-0.22819951643035008,-0.1956869357322796,-0.1697157448637158,-0.15319884020054572,-0.14001875816845705,-0.1234877047612174,-0.10287323085971947,-0.08116397798172055,-0.07124768820733825,-0.07478528059323468,-0.042706109624203986,-0.04251115040414716,-0.021293293286994707,-0.011960814675022365,-0.013023326295065682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012059166166340882,0.1634388681013386,NaN,NaN,NaN
-0.20117572671423717,-0.1607070422764258,-0.14496604586945847,-0.13024937699012543,-0.11867078995709876,-0.10625936735807745,-0.06715623649731516,-0.05778097829621646,-0.03347748735842681,-0.014877980642603436,-0.032084765728555086,-0.03152037703383271,-0.03709614388866371,-0.040806573296116165,-0.03619026308533394,-0.04489903772657223,-0.04260328557087337,-0.05139109113355513,-0.06461040904740602,-0.07381644944411679,-0.08001712859502545,-0.08838489807569569,-0.10354285314060835,NaN,-0.16099308994680628,-0.12588643941206254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.027611403237984975,-0.04724788111164806,-0.08340617237547232,-0.10344416787281102,-0.1354558535543225,-0.17122859475409385,-0.20847411236712923,-0.24642016376050171,-0.312869804392892,-0.3279150041539685,-0.2867979368675108,-0.23343139431111964,-0.20383942713703163,-0.18022348683263992,-0.16074754002580896,-0.14474963828673934,-0.1299474472008111,-0.11247520223252287,-0.09124710843658082,-0.0842421495557961,-0.06917226587242711,-0.05819879170526312,-0.042710149897156297,-0.033285770768939064,-0.02600999850338667,-0.02228297040587815,-0.010622453336791033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005954324163939302,NaN,NaN,0.03438276884686413,0.07815602370773207,0.12646567911487694,NaN,NaN,0.021753179700183516,0.23918451540627195,0.13345432027057208
-0.1809002719938827,-0.16824712273637427,-0.14289577444957646,-0.12427229623428353,-0.1192709360531483,-0.09049764657893791,-0.0792194521485143,-0.06030820711516551,-0.025774820844175154,NaN,-0.00448996861187534,0.017668581086346235,-0.014103475314050087,-0.013341902249115311,-0.01791169885319121,-0.018284160404606366,-0.02408300609637755,-0.03192353070440318,-0.03948403358486783,-0.05164464497883572,-0.04663630200810811,-0.0612637789427052,-0.07983312571348287,NaN,-0.10328399014709183,-0.03164375160481861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0036956894459963664,-0.028320533615673868,-0.06137261649019571,-0.08121102802666293,-0.11344491667717142,-0.14035231491650277,-0.1724821467896382,-0.21529031432694987,-0.2524013046557708,-0.3130842473815201,-0.35996478501127355,-0.28984860352308317,-0.23606838502172608,-0.22273242546090585,-0.1861532588175764,-0.16655230155015474,-0.14807771944583978,-0.12812714430335917,-0.11573690414522796,-0.10615375364066036,-0.09936096677561845,-0.07861345757197535,-0.07607361808697903,-0.06710896196820663,-0.04182983740416812,-0.0443969503397392,-0.024603064249225887,-0.028869573340257457,-0.006589126006143988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0013180167938161636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16274198262924247,NaN,0.013142353876118666,0.31057021054001227,0.1945183915113231,0.15013166237869668,0.12847649891709229
